PROVINCE,LOCATION,YEAR,SITE_NAME,SITE_TYPE,LONGITUDE,LATITUDE,VARIABLE,VALUE,UNIT,COLOR
Northwest Territories,mackenzie,2005,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,3.9333333333333336,°C,#1f77b4
Northwest Territories,mackenzie,2006,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.14,PH,#1f77b4
Northwest Territories,mackenzie,2006,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.235,PH,#1f77b4
Northwest Territories,mackenzie,2006,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,mackenzie,2006,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,59.35,mg/L,#1f77b4
Northwest Territories,mackenzie,2006,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,13.25,°C,#1f77b4
Northwest Territories,mackenzie,2007,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.073333333333332,PH,#1f77b4
Northwest Territories,mackenzie,2007,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.16,PH,#1f77b4
Northwest Territories,mackenzie,2007,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,mackenzie,2007,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,80.0,mg/L,#1f77b4
Northwest Territories,mackenzie,2007,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,6.6,°C,#1f77b4
Northwest Territories,mackenzie,2008,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.963333333333334,PH,#1f77b4
Northwest Territories,mackenzie,2008,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.225000000000001,PH,#1f77b4
Northwest Territories,mackenzie,2008,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,mackenzie,2008,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,60.46666666666667,mg/L,#1f77b4
Northwest Territories,mackenzie,2008,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,7.5,°C,#1f77b4
Northwest Territories,mackenzie,2009,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.930000000000001,PH,#1f77b4
Northwest Territories,mackenzie,2009,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.0275,PH,#1f77b4
Northwest Territories,mackenzie,2009,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,mackenzie,2009,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,69.575,mg/L,#1f77b4
Northwest Territories,mackenzie,2009,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,3.0,°C,#1f77b4
Northwest Territories,mackenzie,2010,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.9350000000000005,PH,#1f77b4
Northwest Territories,mackenzie,2010,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.126666666666667,PH,#1f77b4
Northwest Territories,mackenzie,2010,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,mackenzie,2010,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,70.93333333333334,mg/L,#1f77b4
Northwest Territories,mackenzie,2010,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,7.766666666666667,°C,#1f77b4
Northwest Territories,mackenzie,2011,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.002500000000001,PH,#1f77b4
Northwest Territories,mackenzie,2011,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.415,PH,#1f77b4
Northwest Territories,mackenzie,2011,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.0125,mg/L,#1f77b4
Northwest Territories,mackenzie,2011,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,70.725,mg/L,#1f77b4
Northwest Territories,mackenzie,2011,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,10.0,°C,#1f77b4
Northwest Territories,mackenzie,2012,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.976666666666667,PH,#1f77b4
Northwest Territories,mackenzie,2012,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.303333333333334,PH,#1f77b4
Northwest Territories,mackenzie,2012,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.008666666666666668,mg/L,#1f77b4
Northwest Territories,mackenzie,2012,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,88.89999999999999,mg/L,#1f77b4
Northwest Territories,mackenzie,2012,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,8.600000000000001,°C,#1f77b4
Northwest Territories,mackenzie,2013,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.795,PH,#1f77b4
Northwest Territories,mackenzie,2013,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.640000000000001,PH,#1f77b4
Northwest Territories,mackenzie,2013,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.016333333333333335,mg/L,#1f77b4
Northwest Territories,mackenzie,2013,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,76.85,mg/L,#1f77b4
Northwest Territories,mackenzie,2013,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,5.675,°C,#1f77b4
Northwest Territories,mackenzie,2014,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.9,PH,#1f77b4
Northwest Territories,mackenzie,2014,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.585,PH,#1f77b4
Northwest Territories,mackenzie,2014,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.073,mg/L,#1f77b4
Northwest Territories,mackenzie,2014,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,74.5,mg/L,#1f77b4
Northwest Territories,mackenzie,2014,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,7.566666666666666,°C,#1f77b4
Northwest Territories,mackenzie,2015,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.8675,PH,#1f77b4
Northwest Territories,mackenzie,2015,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.395,PH,#1f77b4
Northwest Territories,mackenzie,2015,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.0025,mg/L,#1f77b4
Northwest Territories,mackenzie,2015,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,73.8,mg/L,#1f77b4
Northwest Territories,mackenzie,2015,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,5.25,°C,#1f77b4
Northwest Territories,mackenzie,2016,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.91,PH,#1f77b4
Northwest Territories,mackenzie,2016,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.956666666666666,PH,#1f77b4
Northwest Territories,mackenzie,2016,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.002,mg/L,#1f77b4
Northwest Territories,mackenzie,2016,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,90.8,mg/L,#1f77b4
Northwest Territories,mackenzie,2016,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,5.5,°C,#1f77b4
Northwest Territories,mackenzie,2017,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.896666666666666,PH,#1f77b4
Northwest Territories,mackenzie,2017,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.63,PH,#1f77b4
Northwest Territories,mackenzie,2017,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.0030000000000000005,mg/L,#1f77b4
Northwest Territories,mackenzie,2017,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,92.26666666666667,mg/L,#1f77b4
Northwest Territories,mackenzie,2017,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,6.066666666666666,°C,#1f77b4
Northwest Territories,mackenzie,2018,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.964,PH,#1f77b4
Northwest Territories,mackenzie,2018,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.184000000000001,PH,#1f77b4
Northwest Territories,mackenzie,2018,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.003,mg/L,#1f77b4
Northwest Territories,mackenzie,2018,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,95.17999999999999,mg/L,#1f77b4
Northwest Territories,mackenzie,2018,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,7.2,°C,#1f77b4
Northwest Territories,mackenzie,2019,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,7.83,PH,#1f77b4
Northwest Territories,mackenzie,2019,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,pH,8.45,PH,#1f77b4
Northwest Territories,mackenzie,2019,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Phosphorus,0.004,mg/L,#1f77b4
Northwest Territories,mackenzie,2019,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Dissolved Sulphate,105.56666666666666,mg/L,#1f77b4
Northwest Territories,mackenzie,2019,PEEL RIVER ABOVE FORT MACPHERSON,RIVER/RIVIÈRE,-134.9456,67.2206,Water Temperature,9.75,°C,#1f77b4
Yukon,mackenzie,2000,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,7.969411764705882,PH,#17becf
Yukon,mackenzie,2000,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.696470588235295,mg/L,#17becf
Yukon,mackenzie,2000,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.0,°C,#17becf
Yukon,mackenzie,2001,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.104000000000001,PH,#17becf
Yukon,mackenzie,2001,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,13.588235294117647,mg/L,#17becf
Yukon,mackenzie,2001,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,4.470588235294118,°C,#17becf
Yukon,mackenzie,2002,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,7.961428571428572,PH,#17becf
Yukon,mackenzie,2002,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,13.889473684210525,mg/L,#17becf
Yukon,mackenzie,2002,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,4.684210526315789,°C,#17becf
Yukon,mackenzie,2003,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,7.964666666666667,PH,#17becf
Yukon,mackenzie,2003,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.542857142857143,mg/L,#17becf
Yukon,mackenzie,2003,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.125,°C,#17becf
Yukon,mackenzie,2004,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.084999999999999,PH,#17becf
Yukon,mackenzie,2004,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.605263157894736,mg/L,#17becf
Yukon,mackenzie,2004,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,4.631578947368421,°C,#17becf
Yukon,mackenzie,2005,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.090666666666667,PH,#17becf
Yukon,mackenzie,2005,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.26,mg/L,#17becf
Yukon,mackenzie,2005,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.076923076923077,°C,#17becf
Yukon,mackenzie,2006,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.089230769230769,PH,#17becf
Yukon,mackenzie,2006,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,15.005882352941176,mg/L,#17becf
Yukon,mackenzie,2006,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.6,°C,#17becf
Yukon,mackenzie,2007,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.148333333333333,PH,#17becf
Yukon,mackenzie,2007,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,13.718181818181819,mg/L,#17becf
Yukon,mackenzie,2007,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.384615384615385,°C,#17becf
Yukon,mackenzie,2008,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.162,PH,#17becf
Yukon,mackenzie,2008,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.033333333333333,mg/L,#17becf
Yukon,mackenzie,2008,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.733333333333333,°C,#17becf
Yukon,mackenzie,2009,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.138125,PH,#17becf
Yukon,mackenzie,2009,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,12.88125,mg/L,#17becf
Yukon,mackenzie,2009,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.625,°C,#17becf
Yukon,mackenzie,2010,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.223157894736843,PH,#17becf
Yukon,mackenzie,2010,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.731578947368419,mg/L,#17becf
Yukon,mackenzie,2010,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.315789473684211,°C,#17becf
Yukon,mackenzie,2011,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.119333333333334,PH,#17becf
Yukon,mackenzie,2011,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.573333333333332,mg/L,#17becf
Yukon,mackenzie,2011,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.6,°C,#17becf
Yukon,mackenzie,2012,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.107142857142858,PH,#17becf
Yukon,mackenzie,2012,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.799999999999999,mg/L,#17becf
Yukon,mackenzie,2012,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,4.466666666666667,°C,#17becf
Yukon,mackenzie,2013,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.141666666666667,PH,#17becf
Yukon,mackenzie,2013,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.0025,mg/L,#17becf
Yukon,mackenzie,2013,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.200000000000001,mg/L,#17becf
Yukon,mackenzie,2013,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,4.866666666666666,°C,#17becf
Yukon,mackenzie,2014,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.184999999999999,PH,#17becf
Yukon,mackenzie,2014,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.0031000000000000003,mg/L,#17becf
Yukon,mackenzie,2014,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,14.5,mg/L,#17becf
Yukon,mackenzie,2014,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,2.7,°C,#17becf
Yukon,mackenzie,2015,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.138571428571428,PH,#17becf
Yukon,mackenzie,2015,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.0009714285714285713,mg/L,#17becf
Yukon,mackenzie,2015,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,15.685714285714285,mg/L,#17becf
Yukon,mackenzie,2015,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,3.875,°C,#17becf
Yukon,mackenzie,2016,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.173,PH,#17becf
Yukon,mackenzie,2016,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.00081,mg/L,#17becf
Yukon,mackenzie,2016,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,17.009999999999998,mg/L,#17becf
Yukon,mackenzie,2016,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.08,°C,#17becf
Yukon,mackenzie,2017,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.155,PH,#17becf
Yukon,mackenzie,2017,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.00092,mg/L,#17becf
Yukon,mackenzie,2017,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Sulphate,18.6,mg/L,#17becf
Yukon,mackenzie,2017,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,5.66,°C,#17becf
Yukon,mackenzie,2018,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.125555555555556,PH,#17becf
Yukon,mackenzie,2018,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.0008666666666666666,mg/L,#17becf
Yukon,mackenzie,2018,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.777777777777778,°C,#17becf
Yukon,mackenzie,2019,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,pH,8.1,PH,#17becf
Yukon,mackenzie,2019,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Dissolved Phosphorus,0.0009400000000000001,mg/L,#17becf
Yukon,mackenzie,2019,LIARD RIVER AT UPPER CROSSING,RIVER/RIVIÈRE,-128.9018,60.0477,Water Temperature,6.08,°C,#17becf
Yukon,mackenzie,2000,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.308,PH,#17becf
Yukon,mackenzie,2000,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.004,mg/L,#17becf
Yukon,mackenzie,2000,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,58.13333333333333,mg/L,#17becf
Yukon,mackenzie,2000,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,2.0,°C,#17becf
Yukon,mackenzie,2001,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.254000000000001,PH,#17becf
Yukon,mackenzie,2001,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.007,mg/L,#17becf
Yukon,mackenzie,2001,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,51.666666666666664,mg/L,#17becf
Yukon,mackenzie,2001,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,7.75,°C,#17becf
Yukon,mackenzie,2002,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.472,PH,#17becf
Yukon,mackenzie,2002,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.010333333333333333,mg/L,#17becf
Yukon,mackenzie,2002,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,45.86666666666667,mg/L,#17becf
Yukon,mackenzie,2002,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,5.5,°C,#17becf
Yukon,mackenzie,2003,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.158,PH,#17becf
Yukon,mackenzie,2003,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.008,mg/L,#17becf
Yukon,mackenzie,2003,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,39.699999999999996,mg/L,#17becf
Yukon,mackenzie,2003,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,6.6,°C,#17becf
Yukon,mackenzie,2004,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,7.672,PH,#17becf
Yukon,mackenzie,2004,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.01,mg/L,#17becf
Yukon,mackenzie,2004,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,39.43333333333333,mg/L,#17becf
Yukon,mackenzie,2004,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,4.75,°C,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Oxygen,11.4,mg/L,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.215,PH,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,12.96,PH,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Phosphorus,0.01,mg/L,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Dissolved Sulphate,56.05,mg/L,#17becf
Yukon,mackenzie,2005,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,Water Temperature,9.3,°C,#17becf
Yukon,mackenzie,2006,FIRTH RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-139.5672,69.3264,pH,8.2,PH,#17becf
